date,country,confirmed,deaths,recovered,active,new cases,new deaths,new recovered,region
2020-05-26,Canada,88076,6752,0,81324,971,98,0,Americas
2020-05-26,France,182847,28533,65997,88317,0,73,680,Europe
2020-05-26,Germany,181200,8372,161967,10861,600,63,768,Europe
2020-05-26,Italy,230555,32955,144658,52942,397,78,2677,Europe
2020-05-26,Spain,236259,27117,150376,58766,859,283,0,Europe
2020-05-26,US,1689163,99952,384902,1204309,18883,685,5745,Americas
2020-05-26,United Kingdom,250309,37515,1161,211633,1659,136,0,Europe
2020-05-27,Canada,88975,6875,0,82100,899,123,0,Americas
2020-05-27,France,183038,28599,66702,87737,191,66,705,Europe
2020-05-27,Germany,181524,8428,162820,10276,324,56,853,Europe
2020-05-27,Italy,231139,33072,147101,50966,584,117,2443,Europe
2020-05-27,Spain,236259,27117,150376,58766,0,0,0,Europe
2020-05-27,US,1707445,101461,391508,1214476,18282,1509,6606,Americas
2020-05-27,United Kingdom,252118,37958,1166,212994,1809,443,5,Europe
2020-05-28,Canada,89962,6981,0,82981,987,106,0,Americas
2020-05-28,France,186364,28665,67309,90390,3326,66,607,Europe
2020-05-28,Germany,182196,8470,163360,10366,672,42,540,Europe
2020-05-28,Italy,231732,33142,150604,47986,593,70,3503,Europe
2020-05-28,Spain,237906,27119,150376,60411,1647,2,0,Europe
2020-05-28,US,1730260,102643,399991,1227626,22815,1182,8483,Americas
2020-05-28,United Kingdom,253854,38374,1167,214313,1736,416,1,Europe
2020-05-29,Canada,90895,7062,0,83833,933,81,0,Americas
2020-05-29,France,186923,28717,67921,90285,559,52,612,Europe
2020-05-29,Germany,182922,8504,164245,10173,726,34,885,Europe
2020-05-29,Italy,232248,33229,152844,46175,516,87,2240,Europe
2020-05-29,Spain,238564,27121,150376,61067,658,2,0,Europe
2020-05-29,US,1754764,103809,406446,1244509,24504,1166,6455,Americas
2020-05-29,United Kingdom,255362,38747,1172,215443,1508,373,5,Europe
2020-05-30,Canada,91667,7158,0,84509,772,96,0,Americas
2020-05-30,France,188752,28774,68386,91592,1829,57,465,Europe
2020-05-30,Germany,183189,8530,164908,9751,267,26,663,Europe
2020-05-30,Italy,232664,33340,155633,43691,416,111,2789,Europe
2020-05-30,Spain,239228,27125,150376,61727,664,4,0,Europe
2020-05-30,US,1779214,104778,416461,1257975,24450,969,10015,Americas
2020-05-30,United Kingdom,256469,38977,1187,216305,1107,230,15,Europe
2020-05-31,Canada,92465,7373,0,85092,798,215,0,Americas
2020-05-31,France,189009,28805,68473,91731,257,31,87,Europe
2020-05-31,Germany,183410,8540,165352,9518,221,10,444,Europe
2020-05-31,Italy,232997,33415,157507,42075,333,75,1874,Europe
2020-05-31,Spain,239479,27127,150376,61976,251,2,0,Europe
2020-05-31,US,1799124,105364,444758,1249002,19910,586,28297,Americas
2020-05-31,United Kingdom,257539,39092,1190,217257,1070,115,3,Europe
2020-06-01,Canada,93274,7403,0,85871,809,30,0,Americas
2020-06-01,France,189348,28836,68558,91954,339,31,85,Europe
2020-06-01,Germany,183594,8555,165632,9407,184,15,280,Europe
2020-06-01,Italy,233197,33475,158355,41367,200,60,848,Europe
2020-06-01,Spain,239638,27127,150376,62135,159,0,0,Europe
2020-06-01,US,1816479,106136,458231,1252112,17355,772,13473,Americas
2020-06-01,United Kingdom,258983,39203,1221,218559,1444,111,31,Europe
2020-06-02,Canada,93947,7477,0,86470,673,74,0,Americas
2020-06-02,France,188582,28943,68930,90709,0,107,372,Europe
2020-06-02,Germany,183879,8563,166609,8707,285,8,977,Europe
2020-06-02,Italy,233515,33530,160092,39893,318,55,1737,Europe
2020-06-02,Spain,239932,27127,150376,62429,294,0,0,Europe
2020-06-02,US,1837374,107169,463868,1266337,20895,1033,5637,Americas
2020-06-02,United Kingdom,260453,39530,1224,219699,1470,327,3,Europe
2020-06-03,Canada,94628,7578,0,87050,681,101,0,Americas
2020-06-03,France,188934,29024,69573,90337,352,81,643,Europe
2020-06-03,Germany,184121,8602,167453,8066,242,39,844,Europe
2020-06-03,Italy,233836,33601,160938,39297,321,71,846,Europe
2020-06-03,Spain,240326,27128,150376,62822,394,1,0,Europe
2020-06-03,US,1857332,108159,479258,1269915,19958,990,15390,Americas
2020-06-03,United Kingdom,261802,39895,1212,220695,1349,365,-12,Europe
2020-06-04,Canada,95256,7716,0,87540,628,138,0,Americas
2020-06-04,France,189701,29068,70094,90539,767,44,521,Europe
2020-06-04,Germany,184472,8635,167909,7928,351,33,456,Europe
2020-06-04,Italy,234013,33689,161895,38429,177,88,957,Europe
2020-06-04,Spain,240660,27133,150376,63151,334,5,0,Europe
2020-06-04,US,1878683,109168,485002,1284513,21351,1009,5744,Americas
2020-06-04,United Kingdom,263040,40072,1219,221749,1238,177,7,Europe
2020-06-05,Canada,95934,7777,0,88157,678,61,0,Americas
2020-06-05,France,190312,29114,70622,90576,611,46,528,Europe
2020-06-05,Germany,184924,8658,168480,7786,452,23,571,Europe
2020-06-05,Italy,234531,33774,163781,36976,518,85,1886,Europe
2020-06-05,Spain,240978,27134,150376,63468,318,1,0,Europe
2020-06-05,US,1903907,110138,491706,1302063,25224,970,6704,Americas
2020-06-05,United Kingdom,264150,40430,1228,222492,1110,358,9,Europe
2020-06-06,Canada,96462,7849,0,88613,528,72,0,Americas
2020-06-06,France,190891,29145,70924,90822,579,31,302,Europe
2020-06-06,Germany,185450,8673,168958,7819,526,15,478,Europe
2020-06-06,Italy,234801,33846,165078,35877,270,72,1297,Europe
2020-06-06,Spain,241310,27135,150376,63799,332,1,0,Europe
2020-06-06,US,1926639,110818,500849,1314972,22732,680,9143,Americas
2020-06-06,United Kingdom,264944,40637,1230,223077,794,207,2,Europe
2020-06-07,Canada,97165,7876,0,89289,703,27,0,Americas
2020-06-07,France,191234,29158,70961,91115,343,13,37,Europe
2020-06-07,Germany,185750,8685,169224,7841,300,12,266,Europe
2020-06-07,Italy,234998,33899,165837,35262,197,53,759,Europe
2020-06-07,Spain,241550,27136,150376,64038,240,1,0,Europe
2020-06-07,US,1944370,111269,506367,1326734,17731,451,5518,Americas
2020-06-07,United Kingdom,265662,40714,1239,223709,718,77,9,Europe
2020-06-08,Canada,97766,7909,0,89857,601,33,0,Americas
2020-06-08,France,191445,29212,71182,91051,211,54,221,Europe
2020-06-08,Germany,186109,8695,169556,7858,359,10,332,Europe
2020-06-08,Italy,235278,33964,166584,34730,280,65,747,Europe
2020-06-08,Spain,241717,27136,150376,64205,167,0,0,Europe
2020-06-08,US,1961785,111774,518522,1331489,17415,505,12155,Americas
2020-06-08,United Kingdom,266756,40769,1255,224732,1094,55,16,Europe
2020-06-09,Canada,98228,7969,0,90259,462,60,0,Americas
2020-06-09,France,191849,29299,71626,90924,404,87,444,Europe
2020-06-09,Germany,186506,8736,170129,7641,397,41,573,Europe
2020-06-09,Italy,235561,34043,168646,32872,283,79,2062,Europe
2020-06-09,Spain,241966,27136,150376,64454,249,0,0,Europe
2020-06-09,US,1979912,112714,524855,1342343,18127,940,6333,Americas
2020-06-09,United Kingdom,267915,41060,1257,225598,1159,291,2,Europe
2020-06-10,Canada,98707,8037,0,90670,479,68,0,Americas
2020-06-10,France,192394,29322,71952,91120,545,23,326,Europe
2020-06-10,Germany,186522,8752,170630,7140,16,16,501,Europe
2020-06-10,Italy,235763,34114,169939,31710,202,71,1293,Europe
2020-06-10,Spain,242280,27136,150376,64768,314,0,0,Europe
2020-06-10,US,2000706,113631,533504,1353571,20794,917,8649,Americas
2020-06-10,United Kingdom,269101,41310,1269,226522,1186,250,12,Europe
2020-06-11,Canada,99146,8070,0,91076,439,33,0,Americas
2020-06-11,France,192819,29349,72269,91201,425,27,317,Europe
2020-06-11,Germany,186691,8772,170961,6958,169,20,331,Europe
2020-06-11,Italy,236142,34167,171338,30637,379,53,1399,Europe
2020-06-11,Spain,242707,27136,150376,65195,427,0,0,Europe
2020-06-11,US,2023656,114512,540292,1368852,22950,881,6788,Americas
2020-06-11,United Kingdom,270108,41462,1278,227368,1007,152,9,Europe
2020-06-12,Canada,99582,8124,0,91458,436,54,0,Americas
2020-06-12,France,193546,29377,72695,91474,727,28,426,Europe
2020-06-12,Germany,187226,8783,171535,6908,535,11,574,Europe
2020-06-12,Italy,236305,34223,173085,28997,163,56,1747,Europe
2020-06-12,Spain,243209,27136,150376,65697,502,0,0,Europe
2020-06-12,US,2048986,115334,547386,1386266,25330,822,7094,Americas
2020-06-12,United Kingdom,271162,41666,1282,228214,1054,204,4,Europe
2020-06-13,Canada,100030,8182,0,91848,448,58,0,Americas
2020-06-13,France,194072,29401,72931,91740,526,24,236,Europe
2020-06-13,Germany,187267,8793,171970,6504,41,10,435,Europe
2020-06-13,Italy,236651,34301,174865,27485,346,78,1780,Europe
2020-06-13,Spain,243605,27136,150376,66093,396,0,0,Europe
2020-06-13,US,2074542,116084,556606,1401852,25556,750,9220,Americas
2020-06-13,United Kingdom,272050,41849,1283,228918,888,183,1,Europe
2020-06-14,Canada,100391,8217,0,92174,361,35,0,Americas
2020-06-14,France,194479,29410,72982,92087,407,9,51,Europe
2020-06-14,Germany,187518,8801,172089,6628,251,8,119,Europe
2020-06-14,Italy,236989,34345,176370,26274,338,44,1505,Europe
2020-06-14,Spain,243928,27136,150376,66416,323,0,0,Europe
2020-06-14,US,2094366,116382,561816,1416168,19824,298,5210,Americas
2020-06-14,United Kingdom,272857,41885,1283,229689,807,36,0,Europe
2020-06-15,Canada,100750,8227,0,92523,359,10,0,Americas
2020-06-15,France,194631,29439,73168,92024,152,29,186,Europe
2020-06-15,Germany,187682,8807,172692,6183,164,6,603,Europe
2020-06-15,Italy,237290,34371,177010,25909,301,26,640,Europe
2020-06-15,Spain,244109,27136,150376,66597,181,0,0,Europe
2020-06-15,US,2114026,116773,576334,1420919,19660,391,14518,Americas
2020-06-15,United Kingdom,273888,41923,1284,230681,1031,38,1,Europe
2020-06-16,Canada,101074,8270,0,92804,324,43,0,Americas
2020-06-16,France,194975,29550,73459,91966,344,111,291,Europe
2020-06-16,Germany,188252,8820,172842,6590,570,13,150,Europe
2020-06-16,Italy,237500,34405,178526,24569,210,34,1516,Europe
2020-06-16,Spain,244328,27136,150376,66816,219,0,0,Europe
2020-06-16,US,2137731,117612,583503,1436616,23705,839,7169,Americas
2020-06-16,United Kingdom,274971,42159,1293,231519,1083,236,9,Europe
2020-06-17,Canada,101478,8311,0,93167,404,41,0,Americas
2020-06-17,France,195433,29578,73791,92064,458,28,332,Europe
2020-06-17,Germany,188604,8851,173599,6154,352,31,757,Europe
2020-06-17,Italy,237828,34448,179455,23925,328,43,929,Europe
2020-06-17,Spain,244683,27136,150376,67171,355,0,0,Europe
2020-06-17,US,2163290,118363,592191,1452736,25559,751,8688,Americas
2020-06-17,United Kingdom,275970,42343,1304,232323,999,184,11,Europe
2020-06-18,Canada,101864,8360,0,93504,386,49,0,Americas
2020-06-18,France,195900,29606,74011,92283,467,28,220,Europe
2020-06-18,Germany,189817,8875,173847,7095,1213,24,248,Europe
2020-06-18,Italy,238159,34514,180544,23101,331,66,1089,Europe
2020-06-18,Spain,245268,27136,150376,67756,585,0,0,Europe
2020-06-18,US,2191099,119067,599115,1472917,27809,704,6924,Americas
2020-06-18,United Kingdom,276990,42480,1313,233197,1020,137,9,Europe
2020-06-19,Canada,102301,8407,0,93894,437,47,0,Americas
2020-06-19,France,196711,29620,74241,92850,811,14,230,Europe
2020-06-19,Germany,190299,8887,173972,7440,482,12,125,Europe
2020-06-19,Italy,238011,34561,181907,21543,0,47,1363,Europe
2020-06-19,Spain,245575,28315,150376,66884,307,1179,0,Europe
2020-06-19,US,2222579,119739,606715,1496125,31480,672,7600,Americas
2020-06-19,United Kingdom,277974,42653,1319,234002,984,173,6,Europe
2020-06-20,Canada,102749,8465,0,94284,448,58,0,Americas
2020-06-20,France,197352,29636,74436,93280,641,16,195,Europe
2020-06-20,Germany,190670,8895,174609,7166,371,8,637,Europe
2020-06-20,Italy,238275,34610,182453,21212,264,49,546,Europe
2020-06-20,Spain,245938,28322,150376,67240,363,7,0,Europe
2020-06-20,US,2255328,120349,617460,1517519,32749,610,10745,Americas
2020-06-20,United Kingdom,278640,42783,1319,234538,666,130,0,Europe
2020-06-21,Canada,103065,8481,0,94584,316,16,0,Americas
2020-06-21,France,197636,29643,74496,93497,284,7,60,Europe
2020-06-21,Germany,191272,8895,174740,7637,602,0,131,Europe
2020-06-21,Italy,238499,34634,182893,20972,224,24,440,Europe
2020-06-21,Spain,246272,28323,150376,67573,334,1,0,Europe
2020-06-21,US,2281767,120604,622133,1539030,26439,255,4673,Americas
2020-06-21,United Kingdom,279264,42826,1319,235119,624,43,0,Europe
2020-06-22,Canada,103405,8493,0,94912,340,12,0,Americas
2020-06-22,France,198009,29666,74736,93607,373,23,240,Europe
2020-06-22,Germany,191768,8899,175143,7726,496,4,403,Europe
2020-06-22,Italy,238720,34657,183426,20637,221,23,533,Europe
2020-06-22,Spain,246504,28324,150376,67804,232,1,0,Europe
2020-06-22,US,2312303,121010,640198,1551095,30536,406,18065,Americas
2020-06-22,United Kingdom,280156,42840,1322,235994,892,14,3,Europe
2020-06-23,Canada,103754,8511,0,95243,349,18,0,Americas
2020-06-23,France,198526,29723,74995,93808,517,57,259,Europe
2020-06-23,Germany,192480,8914,175825,7741,712,15,682,Europe
2020-06-23,Italy,238833,34675,184585,19573,113,18,1159,Europe
2020-06-23,Spain,246752,28325,150376,68051,248,1,0,Europe
2020-06-23,US,2347491,121847,647548,1578096,35188,837,7350,Americas
2020-06-23,United Kingdom,281038,43011,1330,236697,882,171,8,Europe
2020-06-24,Canada,104074,8543,0,95531,320,32,0,Americas
2020-06-24,France,198607,29734,75251,93622,81,11,256,Europe
2020-06-24,Germany,192871,8928,176422,7521,391,14,597,Europe
2020-06-24,Italy,239410,34644,186111,18655,577,-31,1526,Europe
2020-06-24,Spain,247086,28327,150376,68383,334,2,0,Europe
2020-06-24,US,2382426,122604,656161,1603661,34935,757,8613,Americas
2020-06-24,United Kingdom,281815,43165,1345,237305,777,154,15,Europe
2020-06-25,Canada,104450,8566,0,95884,376,23,0,Americas
2020-06-25,France,198607,29755,75475,93377,0,21,224,Europe
2020-06-25,Germany,193371,8940,176764,7667,500,12,342,Europe
2020-06-25,Italy,239706,34678,186725,18303,296,34,614,Europe
2020-06-25,Spain,247486,28330,150376,68780,400,3,0,Europe
2020-06-25,US,2422299,125026,663562,1633711,39873,2422,7401,Americas
2020-06-25,United Kingdom,282512,43314,1361,237837,697,149,16,Europe
2020-06-26,Canada,104616,8570,0,96046,166,4,0,Americas
2020-06-26,France,200195,29781,75773,94641,1588,26,298,Europe
2020-06-26,Germany,194036,8965,177149,7922,665,25,385,Europe
2020-06-26,Italy,239961,34708,187615,17638,255,30,890,Europe
2020-06-26,Spain,247905,28338,150376,69191,419,8,0,Europe
2020-06-26,US,2467554,125631,670809,1671114,45255,605,7247,Americas
2020-06-26,United Kingdom,283151,43498,1363,238290,639,184,2,Europe
2020-06-27,Canada,104865,8575,0,96290,249,5,0,Americas
2020-06-27,France,200195,29781,75773,94641,0,0,0,Europe
2020-06-27,Germany,194458,8968,177518,7972,422,3,369,Europe
2020-06-27,Italy,240136,34716,188584,16836,175,8,969,Europe
2020-06-27,Spain,248469,28341,150376,69752,564,3,0,Europe
2020-06-27,US,2510259,126120,679308,1704831,42705,489,8499,Americas
2020-06-27,United Kingdom,283785,43598,1364,238823,634,100,1,Europe
2020-06-28,Canada,105180,8581,0,96599,315,6,0,Americas
2020-06-28,France,199476,29781,75774,93921,0,0,1,Europe
2020-06-28,Germany,194693,8968,177657,8068,235,0,139,Europe
2020-06-28,Italy,240310,34738,188891,16681,174,22,307,Europe
2020-06-28,Spain,248770,28343,150376,70051,301,2,0,Europe
2020-06-28,US,2549864,126361,685164,1738339,39605,241,5856,Americas
2020-06-28,United Kingdom,284192,43634,1364,239194,407,36,0,Europe
2020-06-29,Canada,105817,8627,0,97190,637,46,0,Americas
2020-06-29,France,201522,29816,76124,95582,2046,35,350,Europe
2020-06-29,Germany,195042,8976,177770,8296,349,8,113,Europe
2020-06-29,Italy,240436,34744,189196,16496,126,6,305,Europe
2020-06-29,Spain,248970,28346,150376,70248,200,3,0,Europe
2020-06-29,US,2590668,126711,705203,1758754,40804,350,20039,Americas
2020-06-29,United Kingdom,284812,43659,1368,239785,620,25,4,Europe
2020-06-30,Canada,106084,8649,0,97435,267,22,0,Americas
2020-06-30,France,202063,29846,76399,95818,541,30,275,Europe
2020-06-30,Germany,195418,8990,178100,8328,376,14,330,Europe
2020-06-30,Italy,240578,34767,190248,15563,142,23,1052,Europe
2020-06-30,Spain,249271,28355,150376,70540,301,9,0,Europe
2020-06-30,US,2636414,127432,720631,1788351,45746,721,15428,Americas
2020-06-30,United Kingdom,285216,43815,1370,240031,404,156,2,Europe
2020-07-01,Canada,106275,8677,0,97598,191,28,0,Americas
2020-07-01,France,202981,29864,76674,96443,918,18,275,Europe
2020-07-01,Germany,195893,8995,179100,7798,475,5,1000,Europe
2020-07-01,Italy,240760,34788,190717,15255,182,21,469,Europe
2020-07-01,Spain,249659,28364,150376,70919,388,9,0,Europe
2020-07-01,US,2687588,128105,729994,1829489,51174,673,9363,Americas
2020-07-01,United Kingdom,285279,43991,1372,239916,63,176,2,Europe
2020-07-02,Canada,106630,8699,0,97931,355,22,0,Americas
2020-07-02,France,203640,29878,76927,96835,659,14,253,Europe
2020-07-02,Germany,196370,9006,179800,7564,477,11,700,Europe
2020-07-02,Italy,240961,34818,191083,15060,201,30,366,Europe
2020-07-02,Spain,250103,28368,150376,71359,444,4,0,Europe
2020-07-02,US,2742049,128803,781970,1831276,54461,698,51976,Americas
2020-07-02,United Kingdom,285285,44080,1373,239832,6,89,1,Europe
2020-07-03,Canada,106949,8721,0,98228,319,22,0,Americas
2020-07-03,France,204222,29896,77185,97141,582,18,258,Europe
2020-07-03,Germany,196780,9010,180300,7470,410,4,500,Europe
2020-07-03,Italy,241184,34833,191467,14884,223,15,384,Europe
2020-07-03,Spain,250545,28385,150376,71784,442,17,0,Europe
2020-07-03,US,2795361,129442,790404,1875515,53312,639,8434,Americas
2020-07-03,United Kingdom,285787,44216,1375,240196,502,136,2,Europe
2020-07-04,Canada,107172,8731,0,98441,223,10,0,Americas
2020-07-04,France,204222,29896,77185,97141,0,0,0,Europe
2020-07-04,Germany,197198,9020,181000,7178,418,10,700,Europe
2020-07-04,Italy,241419,34854,191944,14621,235,21,477,Europe
2020-07-04,Spain,250545,28385,150376,71784,0,0,0,Europe
2020-07-04,US,2841241,129689,894325,1817227,45880,247,103921,Americas
2020-07-04,United Kingdom,286412,44283,1375,240754,625,67,0,Europe
2020-07-05,Canada,107381,8738,0,98643,209,7,0,Americas
2020-07-05,France,204222,29896,77185,97141,0,0,0,Europe
2020-07-05,Germany,197523,9023,181719,6781,325,3,719,Europe
2020-07-05,Italy,241611,34861,192108,14642,192,7,164,Europe
2020-07-05,Spain,250545,28385,150376,71784,0,0,0,Europe
2020-07-05,US,2891124,129960,906763,1854401,49883,271,12438,Americas
2020-07-05,United Kingdom,286931,44305,1375,241251,519,22,0,Europe
2020-07-06,Canada,107802,8747,0,99055,421,9,0,Americas
2020-07-06,France,205597,29923,77444,98230,1375,27,259,Europe
2020-07-06,Germany,198064,9022,182160,6882,541,-1,441,Europe
2020-07-06,Italy,241819,34869,192241,14709,208,8,133,Europe
2020-07-06,Spain,251789,28388,150376,73025,1244,3,0,Europe
2020-07-06,US,2936077,130285,924148,1881644,44953,325,17385,Americas
2020-07-06,United Kingdom,287290,44321,1375,241594,359,16,0,Europe
2020-07-07,Canada,108010,8764,0,99246,208,17,0,Americas
2020-07-07,France,206072,29936,77780,98356,475,13,336,Europe
2020-07-07,Germany,198343,9032,182661,6650,279,10,501,Europe
2020-07-07,Italy,241956,34899,192815,14242,137,30,574,Europe
2020-07-07,Spain,252130,28392,150376,73362,341,4,0,Europe
2020-07-07,US,2996098,131480,936476,1928142,60021,1195,12328,Americas
2020-07-07,United Kingdom,287874,44476,1375,242023,584,155,0,Europe
2020-07-08,Canada,108321,8785,0,99536,311,21,0,Americas
2020-07-08,France,206072,29936,77780,98356,0,0,0,Europe
2020-07-08,Germany,198699,9046,183153,6500,356,14,492,Europe
2020-07-08,Italy,242149,34914,193640,13595,193,15,825,Europe
2020-07-08,Spain,252513,28396,150376,73741,383,4,0,Europe
2020-07-08,US,3054699,132300,953462,1968937,58601,820,16986,Americas
2020-07-08,United Kingdom,288511,44602,1378,242531,637,126,3,Europe
2020-07-09,Canada,108643,8796,0,99847,322,11,0,Americas
2020-07-09,France,207356,29982,78295,99079,1284,46,515,Europe
2020-07-09,Germany,199001,9057,183728,6216,302,11,575,Europe
2020-07-09,Italy,242363,34926,193978,13459,214,12,338,Europe
2020-07-09,Spain,253056,28401,150376,74279,543,5,0,Europe
2020-07-09,US,3117946,133290,969111,2015545,63247,990,15649,Americas
2020-07-09,United Kingdom,289154,44687,1378,243089,643,85,0,Europe
2020-07-10,Canada,108971,8810,0,100161,328,14,0,Americas
2020-07-10,France,208015,30007,78513,99495,659,25,218,Europe
2020-07-10,Germany,199332,9063,184028,6241,331,6,300,Europe
2020-07-10,Italy,242639,34938,194273,13428,276,12,295,Europe
2020-07-10,Spain,253908,28403,150376,75129,852,2,0,Europe
2020-07-10,US,3185737,134101,983185,2068451,67791,811,14074,Americas
2020-07-10,United Kingdom,289678,44735,1378,243565,524,48,0,Europe
2020-07-11,Canada,109137,8817,0,100320,166,7,0,Americas
2020-07-11,France,208015,30007,78513,99495,0,0,0,Europe
2020-07-11,Germany,199709,9070,184266,6373,377,7,238,Europe
2020-07-11,Italy,242827,34945,194579,13303,188,7,306,Europe
2020-07-11,Spain,253908,28403,150376,75129,0,0,0,Europe
2020-07-11,US,3245925,134777,995576,2115572,60188,676,12391,Americas
2020-07-11,United Kingdom,290504,44883,1378,244243,826,148,0,Europe
2020-07-12,Canada,109335,8828,0,100507,198,11,0,Americas
2020-07-12,France,208015,30007,78513,99495,0,0,0,Europe
2020-07-12,Germany,199919,9071,184414,6434,210,1,148,Europe
2020-07-12,Italy,243061,34954,194928,13179,234,9,349,Europe
2020-07-12,Spain,253908,28403,150376,75129,0,0,0,Europe
2020-07-12,US,3304942,135205,1006326,2163411,59017,428,10750,Americas
2020-07-12,United Kingdom,291154,44904,1378,244872,650,21,0,Europe
2020-07-13,Canada,109971,8835,0,101136,636,7,0,Americas
2020-07-13,France,209640,30032,78722,100886,1625,25,209,Europe
2020-07-13,Germany,200180,9074,185100,6006,261,3,686,Europe
2020-07-13,Italy,243230,34967,195106,13157,169,13,178,Europe
2020-07-13,Spain,255953,28406,150376,77171,2045,3,0,Europe
2020-07-13,US,3364157,135566,1031939,2196652,59215,361,25613,Americas
2020-07-13,United Kingdom,291691,44915,1384,245392,537,11,6,Europe
2020-07-14,Canada,110337,8844,0,101493,366,9,0,Americas
2020-07-14,France,209640,30032,78722,100886,0,0,0,Europe
2020-07-14,Germany,200456,9078,185100,6278,276,4,0,Europe
2020-07-14,Italy,243344,34984,195441,12919,114,17,335,Europe
2020-07-14,Spain,256619,28409,150376,77834,666,3,0,Europe
2020-07-14,US,3431574,136466,1049098,2246010,67417,900,17159,Americas
2020-07-14,United Kingdom,292931,45053,1385,246493,1240,138,1,Europe
2020-07-15,Canada,110680,8856,0,101824,343,12,0,Americas
2020-07-15,France,210568,30123,78945,101500,928,91,223,Europe
2020-07-15,Germany,200890,9080,186000,5810,434,2,900,Europe
2020-07-15,Italy,243506,34997,196016,12493,162,13,575,Europe
2020-07-15,Spain,257494,28413,150376,78705,875,4,0,Europe
2020-07-15,US,3498902,137415,1075882,2285605,67328,949,26784,Americas
2020-07-15,United Kingdom,293469,45138,1386,246945,538,85,1,Europe
2020-07-16,Canada,111131,8874,0,102257,451,18,0,Americas
2020-07-16,France,211102,30141,79161,101800,534,18,216,Europe
2020-07-16,Germany,201450,9087,186400,5963,560,7,400,Europe
2020-07-16,Italy,243736,35017,196246,12473,230,20,230,Europe
2020-07-16,Spain,258855,28416,150376,80063,1361,3,0,Europe
2020-07-16,US,3576157,138358,1090645,2347154,77255,943,14763,Americas
2020-07-16,United Kingdom,294116,45204,1403,247509,647,66,17,Europe
2020-07-17,Canada,111546,8883,0,102663,415,9,0,Americas
2020-07-17,France,211943,30155,79371,102417,841,14,210,Europe
2020-07-17,Germany,202045,9088,186900,6057,595,1,500,Europe
2020-07-17,Italy,243967,35028,196483,12456,231,11,237,Europe
2020-07-17,Spain,260255,28420,150376,81459,1400,4,0,Europe
2020-07-17,US,3647715,139266,1107204,2401245,71558,908,16559,Americas
2020-07-17,United Kingdom,294803,45318,1403,248082,687,114,0,Europe
2020-07-18,Canada,111862,8891,0,102971,316,8,0,Americas
2020-07-18,France,211943,30155,79371,102417,0,0,0,Europe
2020-07-18,Germany,202426,9091,187200,6135,381,3,300,Europe
2020-07-18,Italy,244216,35042,196806,12368,249,14,323,Europe
2020-07-18,Spain,260255,28420,150376,81459,0,0,0,Europe
2020-07-18,US,3711413,140119,1122720,2448574,63698,853,15516,Americas
2020-07-18,United Kingdom,295632,45358,1413,248861,829,40,10,Europe
2020-07-19,Canada,112155,8895,0,103260,293,4,0,Americas
2020-07-19,France,211943,30155,79371,102417,0,0,0,Europe
2020-07-19,Germany,202735,9092,187400,6243,309,1,200,Europe
2020-07-19,Italy,244434,35045,196949,12440,218,3,143,Europe
2020-07-19,Spain,260255,28420,150376,81459,0,0,0,Europe
2020-07-19,US,3773260,140534,1131121,2501605,61847,415,8401,Americas
2020-07-19,United Kingdom,296358,45385,1413,249560,726,27,0,Europe
2020-07-20,Canada,112925,8901,0,104024,770,6,0,Americas
2020-07-20,France,214023,30180,79668,104175,2080,25,297,Europe
2020-07-20,Germany,203325,9094,188070,6161,590,2,670,Europe
2020-07-20,Italy,244624,35058,197162,12404,190,13,213,Europe
2020-07-20,Spain,264836,28422,150376,86038,4581,2,0,Europe
2020-07-20,US,3834677,141025,1160087,2533565,61417,491,28966,Americas
2020-07-20,United Kingdom,296944,45397,1413,250134,586,12,0,Europe
2020-07-21,Canada,113460,8907,0,104553,535,6,0,Americas
2020-07-21,France,214607,30168,79861,104578,584,-12,193,Europe
2020-07-21,Germany,203717,9099,188221,6397,392,5,151,Europe
2020-07-21,Italy,244752,35073,197431,12248,128,15,269,Europe
2020-07-21,Spain,266194,28424,150376,87394,1358,2,0,Europe
2020-07-21,US,3899211,142121,1182018,2575072,64534,1096,21931,Americas
2020-07-21,United Kingdom,297389,45507,1414,250468,445,110,1,Europe
2020-07-22,Canada,113777,8912,0,104865,317,5,0,Americas
2020-07-22,France,215605,30175,80084,105346,998,7,223,Europe
2020-07-22,Germany,204276,9102,188628,6546,559,3,407,Europe
2020-07-22,Italy,245032,35082,197628,12322,280,9,197,Europe
2020-07-22,Spain,267551,28426,150376,88749,1357,2,0,Europe
2020-07-22,US,3970121,143316,1210849,2615956,70910,1195,28831,Americas
2020-07-22,United Kingdom,297952,45586,1416,250950,563,79,2,Europe
2020-07-23,Canada,114385,8918,0,105467,608,6,0,Americas
2020-07-23,France,216667,30185,80600,105882,1062,10,516,Europe
2020-07-23,Germany,204881,9110,189140,6631,605,8,512,Europe
2020-07-23,Italy,245338,35092,197842,12404,306,10,214,Europe
2020-07-23,Spain,270166,28429,150376,91361,2615,3,0,Europe
2020-07-23,US,4038816,144430,1233269,2661117,68695,1114,22420,Americas
2020-07-23,United Kingdom,298731,45639,1425,251667,779,53,9,Europe
2020-07-24,Canada,115102,8922,0,106180,717,4,0,Americas
2020-07-24,France,217797,30195,80943,106659,1130,10,343,Europe
2020-07-24,Germany,205623,9120,189696,6807,742,10,556,Europe
2020-07-24,Italy,245590,35097,198192,12301,252,5,350,Europe
