date,unit,y,treat
2015-05-01,C49,0.142877614393977,0
2015-06-01,C49,0.0607257667292291,0
2015-07-01,C49,0.0171373521836893,0
2015-08-01,C49,0.147071040024096,0
2015-09-01,C49,0.0334706756525813,0
2015-10-01,C49,0.0282044352243433,0
2015-11-01,C49,-0.199877232040468,0
2015-12-01,C49,0.254857224822575,0
2010-02-01,C50,0.0836737346457395,0
2010-03-01,C50,0.361249445754332,0
2010-04-01,C50,-0.249339062880085,0
2010-05-01,C50,-0.285292547652379,0
2010-06-01,C50,0.294981271070855,0
2010-07-01,C50,-0.0569241876680331,0
2010-08-01,C50,0.022526895192382,0
2010-09-01,C50,-0.215914745410576,0
2010-10-01,C50,0.237297005062011,0
2010-11-01,C50,0.413977888795402,0
2010-12-01,C50,-0.16954344036933,0
2011-01-01,C50,-0.275618817889278,0
2011-02-01,C50,-0.234730005854967,0
2011-03-01,C50,0.78838335049073,0
2011-04-01,C50,-0.798914301291837,0
2011-05-01,C50,0.0804014080932545,0
2011-06-01,C50,-0.140599906435585,0
2011-07-01,C50,0.183873350980888,0
2011-08-01,C50,-0.28073227701558,0
2011-09-01,C50,-0.0573189709727715,0
2011-10-01,C50,0.456554357668116,0
2011-11-01,C50,0.110546778307681,0
2011-12-01,C50,-0.303085757199027,0
2012-01-01,C50,-0.575900924729292,0
2012-02-01,C50,0.244962082429811,0
2012-03-01,C50,0.167040715200593,0
2012-04-01,C50,0.148606879780833,0
2012-05-01,C50,-0.114989026559611,0
2012-06-01,C50,-0.286956464532318,0
2012-07-01,C50,0.18216109991636,0
2012-08-01,C50,-0.103137880172608,0
2012-09-01,C50,-0.127444990150599,0
2012-10-01,C50,0.329905599946435,0
2012-11-01,C50,0.133094667727483,0
2012-12-01,C50,-0.176216870864829,0
2013-01-01,C50,-0.227192576970523,0
2013-02-01,C50,-0.442757667127754,0
2013-03-01,C50,0.389452771784482,0
2013-04-01,C50,0.253594717911914,0
2013-05-01,C50,0.0188086513568373,0
2013-06-01,C50,-0.381445460530502,0
2013-07-01,C50,0.318166414264781,0
2013-08-01,C50,0.081782629166955,0
2013-09-01,C50,-0.427973801956647,0
2013-10-01,C50,-0.334767690438698,0
2013-11-01,C50,0.800533141644773,0
2013-12-01,C50,-0.167713912069832,0
2014-01-01,C50,-0.368003571238965,0
2014-02-01,C50,-0.392759336130357,0
2014-03-01,C50,0.424069802485293,0
2014-04-01,C50,0.152618752944649,0
2014-05-01,C50,-0.0759774948844427,0
2014-06-01,C50,-0.124856539815998,0
2014-07-01,C50,-0.0195110447343338,0
2014-08-01,C50,0.176432286390162,0
2014-09-01,C50,-0.114480595099051,0
2014-10-01,C50,0.0357635095616278,0
2014-11-01,C50,0.277514136399149,0
2014-12-01,C50,-0.151903666032763,0
2015-01-01,C50,-0.264769482392012,0
2015-02-01,C50,-0.560509934332202,0
2015-03-01,C50,0.480718672831012,0
2015-04-01,C50,0.0805174337092427,0
2015-05-01,C50,-0.128348394357288,0
2015-06-01,C50,0.141152888544057,0
2015-07-01,C50,-0.0497811984548417,0
2015-08-01,C50,0.0078630996683846,0
2015-09-01,C50,-0.193841380858273,0
2015-10-01,C50,0.395326198931232,0
2015-11-01,C50,0.108190417969996,0
2015-12-01,C50,0.0800196100124819,0
2010-02-01,C51,0.288143721299173,0
2010-03-01,C51,0.333681369860514,0
2010-04-01,C51,-0.603157079397981,0
2010-05-01,C51,-0.0682226741904906,0
2010-06-01,C51,0.0461307755805835,0
2010-07-01,C51,0.504952560065702,0
2010-08-01,C51,-0.638873387562266,0
2010-09-01,C51,0.0465158413680378,0
2010-10-01,C51,0.424632068832879,0
2010-11-01,C51,0.170960039560391,0
2010-12-01,C51,0.033358044753709,0
2011-01-01,C51,-0.364983077547139,0
2011-02-01,C51,0.44752395991263,0
2011-03-01,C51,0.30926960181667,0
2011-04-01,C51,0.0164479739194032,0
2011-05-01,C51,-0.094571791124574,0
2011-06-01,C51,-0.0943700306852531,0
2011-07-01,C51,-0.126456512058687,0
2011-08-01,C51,-0.2483065012425,0
2011-09-01,C51,0.0583704930821298,0
2011-10-01,C51,0.297808146329403,0
2011-11-01,C51,-0.153127708130352,0
2011-12-01,C51,-0.0970477956826805,0
2012-01-01,C51,-0.144629429514965,0
2012-02-01,C51,0.259579135406237,0
2012-03-01,C51,0.313069495622199,0
2012-04-01,C51,-0.0045015186057026,0
2012-05-01,C51,-0.126542239082934,0
2012-06-01,C51,-0.184635540936136,0
2012-07-01,C51,-0.0546955423153825,0
2012-08-01,C51,-0.395262540409353,0
2012-09-01,C51,0.0623868593375558,0
2012-10-01,C51,0.306658578036159,0
2012-11-01,C51,0.238315479973951,0
2012-12-01,C51,-0.139020300655587,0
2013-01-01,C51,-0.307879883368953,0
2013-02-01,C51,0.352636755340187,0
2013-03-01,C51,0.223794821015269,0
2013-04-01,C51,-0.0721559330459476,0
2013-05-01,C51,-0.0270162422383979,0
2013-06-01,C51,-0.174212133916357,0
2013-07-01,C51,-0.0382613285938822,0
2013-08-01,C51,-0.322029404751236,0
2013-09-01,C51,0.0792347454777884,0
2013-10-01,C51,0.234122793175086,0
2013-11-01,C51,0.0555181779087413,0
2013-12-01,C51,-0.232474755968581,0
2014-01-01,C51,-0.210919048277844,0
2014-02-01,C51,0.187609018568883,0
2014-03-01,C51,0.141461840223605,0
2014-04-01,C51,0.16867109154478,0
2014-05-01,C51,0.0151067482675433,0
2014-06-01,C51,-0.0985343664526193,0
2014-07-01,C51,-0.0248986341165631,0
2014-08-01,C51,-0.245371183213292,0
2014-09-01,C51,0.113214749012959,0
2014-10-01,C51,0.115422582665722,0
2014-11-01,C51,-0.0567446502503914,0
2014-12-01,C51,0.020595584389226,0
2015-01-01,C51,-0.574421491339238,0
2015-02-01,C51,0.533653278782822,0
2015-03-01,C51,0.193798512044393,0
2015-04-01,C51,0.0434917910171455,0
2015-05-01,C51,0.0770619590190735,0
2015-06-01,C51,-0.0031363810839657,0
2015-07-01,C51,-0.200225450460481,0
2015-08-01,C51,-0.433577433915471,0
2015-09-01,C51,0.0761276833497009,0
2015-10-01,C51,0.0743162626739595,0
2015-11-01,C51,-0.154742213715337,0
2015-12-01,C51,0.171283746727244,0
2010-02-01,C52,-0.0912558076372072,0
2010-03-01,C52,0.336729330356051,0
2010-04-01,C52,-0.112799940119202,0
2010-05-01,C52,-0.0746228328680267,0
2010-06-01,C52,0.0289620700691815,0
2010-07-01,C52,0.372274203836874,0
2010-08-01,C52,-0.123595266646191,0
2010-09-01,C52,-0.481756915921802,0
2010-10-01,C52,0.232380900043925,0
2010-11-01,C52,0.393356845173889,0
2010-12-01,C52,0.14825051413522,0
2011-01-01,C52,-0.0315852928764668,0
2011-02-01,C52,0.0506065000222344,0
2011-03-01,C52,0.0283557605320794,0
2011-04-01,C52,-0.229844893549821,0
2011-05-01,C52,-0.0326740095974021,0
2011-06-01,C52,0.0424894037244732,0
2011-07-01,C52,0.198190900208959,0
2011-08-01,C52,-0.0485166240777257,0
2011-09-01,C52,0.146131142905282,0
2011-10-01,C52,0.237515832880708,0
2011-11-01,C52,0.378660754882612,0
2011-12-01,C52,-0.343067131442576,0
2012-01-01,C52,0.158554064883691,0
2012-02-01,C52,0.12192260960959,0
2012-03-01,C52,-0.264747310234437,0
2012-04-01,C52,-0.0046733933645555,0
2012-05-01,C52,-0.031006382403171,0
2012-06-01,C52,-0.14941932039632,0
2012-07-01,C52,-0.111343747567848,0
2012-08-01,C52,-0.104942078661549,0
2012-09-01,C52,0.0668730548173775,0
2012-10-01,C52,0.0726278394925597,0
2012-11-01,C52,0.18774285318792,0
2012-12-01,C52,0.0283161234282145,0
2013-01-01,C52,0.0736656561454447,0
2013-02-01,C52,-0.0352430614844774,0
2013-03-01,C52,-0.180842809565,0
2013-04-01,C52,-0.0969087642106992,0
2013-05-01,C52,0.170955504701968,0
2013-06-01,C52,-0.0617889185222928,0
2013-07-01,C52,0.0292769132580144,0
2013-08-01,C52,-0.188976141195533,0
2013-09-01,C52,-0.123445497268179,0
2013-10-01,C52,-0.0657295433186444,0
2013-11-01,C52,0.571556095277055,0
2013-12-01,C52,-0.156353633561296,0
2014-01-01,C52,-0.165525170888501,0
2014-02-01,C52,-0.26022870454699,0
2014-03-01,C52,0.156024872409517,0
2014-04-01,C52,-0.124682948966386,0
2014-05-01,C52,0.0220574716480906,0
2014-06-01,C52,0.0398965534691813,0
2014-07-01,C52,-0.182818990559582,0
2014-08-01,C52,-0.154057748431695,0
2014-09-01,C52,0.0131475064476856,0
2014-10-01,C52,0.0725026253377559,0
2014-11-01,C52,0.162049864357592,0
2014-12-01,C52,-0.0162478221045959,0
2015-01-01,C52,-0.23731044045182,0
2015-02-01,C52,-0.0272974469370704,0
2015-03-01,C52,0.148107667876552,0
2015-04-01,C52,-0.0996857408255298,0
2015-05-01,C52,-0.0149049954006424,0
2015-06-01,C52,-0.0349965291740348,0
2015-07-01,C52,-0.0667980842359652,0
2015-08-01,C52,-0.0975321486203411,0
2015-09-01,C52,-0.14268552709495,0
2015-10-01,C52,0.143728803498421,0
2015-11-01,C52,-0.0378822927037827,0
2015-12-01,C52,-0.0533591692517685,0
2010-02-01,C53,-0.143972067812907,0
2010-03-01,C53,-0.0347271900409649,0
2010-04-01,C53,0.124169474127528,0
2010-05-01,C53,-0.0737245634344657,0
2010-06-01,C53,0.307031328781001,0
2010-07-01,C53,-0.342291405902922,0
2010-08-01,C53,-0.703858009047186,0
2010-09-01,C53,0.197412012339474,0
2010-10-01,C53,0.784598557653456,0
2010-11-01,C53,0.499588802880881,0
2010-12-01,C53,0.0419025268410103,0
2011-01-01,C53,-0.244312868234546,0
2011-02-01,C53,-0.357660139943586,0
2011-03-01,C53,0.619256477826597,0
2011-04-01,C53,-0.0861206466752229,0
2011-05-01,C53,0.0234735689629799,0
2011-06-01,C53,-0.548612531892731,0
2011-07-01,C53,0.301714015842612,0
2011-08-01,C53,-0.731231923829835,0
2011-09-01,C53,0.175924777968973,0
2011-10-01,C53,0.205534434413523,0
2011-11-01,C53,0.103077741746896,0
2011-12-01,C53,-0.345769469565793,0
2012-01-01,C53,0.0442155913547562,0
2012-02-01,C53,0.323495443650119,0
2012-03-01,C53,0.246914789599922,0
2012-04-01,C53,-0.0324246640542061,0
2012-05-01,C53,-0.205605565967016,0
2012-06-01,C53,-0.397313026591483,0
2012-07-01,C53,0.183438764754865,0
2012-08-01,C53,-0.0849668096763025,0
2012-09-01,C53,-0.105033296018403,0
2012-10-01,C53,0.346042479202441,0
2012-11-01,C53,0.268923361250453,0
2012-12-01,C53,-0.0582072191678469,0
2013-01-01,C53,0.0127584417088036,0
2013-02-01,C53,0.155380826689526,0
2013-03-01,C53,-0.15641195763409,0
2013-04-01,C53,0.268705197471563,0
2013-05-01,C53,-0.275067988713958,0
2013-06-01,C53,-0.0995720891018967,0
2013-07-01,C53,0.343886543640503,0
2013-08-01,C53,-0.949085744341582,0
2013-09-01,C53,0.293983943632945,0
2013-10-01,C53,0.310122898997514,0
2013-11-01,C53,0.411938099740629,0
2013-12-01,C53,-0.0004198698436992,0
2014-01-01,C53,-0.0458479960615303,0
2014-02-01,C53,0.0229525980115843,0
2014-03-01,C53,0.0914792204346888,0
2014-04-01,C53,0.18327127669917,0
2014-05-01,C53,-0.239651565461452,0
2014-06-01,C53,0.0358243220703187,0
2014-07-01,C53,-0.126772469122693,0
2014-08-01,C53,-0.199497065694022,0
2014-09-01,C53,-0.0733975382884804,0
2014-10-01,C53,0.407959197761238,0
2014-11-01,C53,-0.009236541023867,0
2014-12-01,C53,0.183038800463535,0
2015-01-01,C53,-0.332382730273195,0
2015-02-01,C53,0.0291422278083644,0
2015-03-01,C53,-0.0629606671189515,0
2015-04-01,C53,0.189825429583223,0
2015-05-01,C53,-0.348780308650054,0
2015-06-01,C53,0.334716287187061,0
2015-07-01,C53,-0.165839808434108,0
2015-08-01,C53,-0.646988006943626,0
2015-09-01,C53,0.388544918951751,0
2015-10-01,C53,0.249559803214178,0
2015-11-01,C53,0.151174741508908,0
2015-12-01,C53,0.0663311307890275,0
2010-02-01,C54,-0.238933031853192,0
2010-03-01,C54,0.286235197010466,0
2010-04-01,C54,0.0599058248280597,0
2010-05-01,C54,0.0838632953839511,0
2010-06-01,C54,0.0666559774591233,0
2010-07-01,C54,-0.0831439040406305,0
2010-08-01,C54,-0.209473552249369,0
2010-09-01,C54,-0.095804404373764,0
2010-10-01,C54,0.222155543164484,0
2010-11-01,C54,0.0098393935913954,0
2010-12-01,C54,0.0223881809279227,0
2011-01-01,C54,-0.297552275440315,0
2011-02-01,C54,0.0161969087111071,0
2011-03-01,C54,0.25973956170111,0
2011-04-01,C54,0.0637424773557305,0
2011-05-01,C54,0.0296132123450077,0
2011-06-01,C54,-0.0216886816058119,0
2011-07-01,C54,0.0246616989033077,0
2011-08-01,C54,-0.122228353362324,0
2011-09-01,C54,-0.0187876956033568,0
2011-10-01,C54,0.0344687352781499,0
2011-11-01,C54,0.0343044568965256,0
2011-12-01,C54,-0.0744836462499014,0
2012-01-01,C54,-0.36112214653908,0
2012-02-01,C54,0.263707535850764,0
2012-03-01,C54,0.146928763002105,0
2012-04-01,C54,-0.0228544434131237,0
2012-05-01,C54,0.003602401130216,0
2012-06-01,C54,0.0153867483566872,0
2012-07-01,C54,-0.0734285642436463,0
2012-08-01,C54,-0.0215931620316487,0
2012-09-01,C54,-0.0624666919582131,0
2012-10-01,C54,0.133708666414289,0
2012-11-01,C54,-0.0522905694416931,0
2012-12-01,C54,-0.0470262126497154,0
2013-01-01,C54,0.0213726578305407,0
2013-02-01,C54,-0.0851887397345745,0
2013-03-01,C54,0.314223736241484,0
2013-04-01,C54,0.0687046086815224,0
2013-05-01,C54,0.0370320055959725,0
2013-06-01,C54,-0.0684982391609212,0
2013-07-01,C54,-0.0088567841865767,0
2013-08-01,C54,-0.118891083107349,0
2013-09-01,C54,-0.0472441285330296,0
2013-10-01,C54,-0.17414984516301,0
2013-11-01,C54,0.357522517980549,0
2013-12-01,C54,-0.0549094871845117,0
2014-01-01,C54,-0.386478335655318,0
2014-02-01,C54,0.17348929089186,0
2014-03-01,C54,0.125401717149349,0
2014-04-01,C54,0.0396938528692194,0
2014-05-01,C54,0.0021443331138666,0
2014-06-01,C54,-0.0075355886669799,0
2014-07-01,C54,0.0185457171733452,0
2014-08-01,C54,-0.16762858958953,0
2014-09-01,C54,-0.0259330027365481,0
2014-10-01,C54,0.158403666563417,0
2014-11-01,C54,-0.109710306851177,0
2014-12-01,C54,0.0653143846606419,0
2015-01-01,C54,-0.346888401815672,0
2015-02-01,C54,-0.24122862769635,0
2015-03-01,C54,0.259056682535809,0
2015-04-01,C54,0.0508482725944281,0
2015-05-01,C54,-0.0029125390164379,0
2015-06-01,C54,-0.0106347041380452,0
2015-07-01,C54,-0.0017114139267366,0
2015-08-01,C54,-0.20572232786524,0
2015-09-01,C54,0.0527084699779845,0
2015-10-01,C54,0.135261024477859,0
2015-11-01,C54,-0.0455818885840218,0
2015-12-01,C54,0.0358734995226264,0
2010-02-01,C55,0.0725605815462407,0
2010-03-01,C55,0.249505665092132,0
2010-04-01,C55,-0.0423602703084258,0
2010-05-01,C55,0.0033864547790827,0
2010-06-01,C55,0.142942270080968,0
2010-07-01,C55,-0.125793767327564,0
2010-08-01,C55,-0.145610832392721,0
2010-09-01,C55,-0.057665410066785,0
2010-10-01,C55,0.263509283655067,0
2010-11-01,C55,-0.0271228390901106,0
2010-12-01,C55,0.01175278789675,0
2011-01-01,C55,-0.0865617453006449,0
2011-02-01,C55,0.0572224209305672,0
2011-03-01,C55,0.267529745627445,0
2011-04-01,C55,-0.0581495209278202,0
2011-05-01,C55,-0.0068343138318329,0
2011-06-01,C55,0.0300060631360495,0
2011-07-01,C55,-0.0367860219390073,0
2011-08-01,C55,-0.0180179998222361,0
2011-09-01,C55,-0.0297948458116446,0
2011-10-01,C55,0.0866297848872772,0
2011-11-01,C55,0.0238823925021201,0
2011-12-01,C55,-0.0560634692395743,0
2012-01-01,C55,-0.157345340472337,0
2012-02-01,C55,0.0603759844250717,0
2012-03-01,C55,0.214160622384134,0
2012-04-01,C55,-0.143676303430052,0
2012-05-01,C55,0.0466195006662087,0
2012-06-01,C55,0.0030605259220353,0
2012-07-01,C55,-0.0073366420497285,0
2012-08-01,C55,-0.129173863875167,0
2012-09-01,C55,-0.040708533062193,0
2012-10-01,C55,-0.0880138988939416,0
2012-11-01,C55,0.0639410850815674,0
2012-12-01,C55,0.0463161920532942,0
2013-01-01,C55,0.0913691129559,0
2013-02-01,C55,-0.119163369820923,0
2013-03-01,C55,0.208050730162809,0
2013-04-01,C55,0.0539018285644515,0
2013-05-01,C55,0.0656064711112982,0
2013-06-01,C55,-0.086172246364792,0
2013-07-01,C55,0.111437031210957,0
2013-08-01,C55,-0.15823089110111,0
2013-09-01,C55,-0.107145061552274,0
2013-10-01,C55,-0.0352064994783294,0
2013-11-01,C55,0.228067054443689,0
2013-12-01,C55,-0.204306123677876,0
2014-01-01,C55,-0.0843999138440745,0
2014-02-01,C55,0.0393500850423747,0
2014-03-01,C55,0.129105760237546,0
2014-04-01,C55,-0.0608986694671296,0
2014-05-01,C55,0.0550876827053113,0
2014-06-01,C55,-0.102784561740585,0
2014-07-01,C55,0.142261089576802,0
2014-08-01,C55,-0.251693693059608,0
2014-09-01,C55,0.04968663943417,0
2014-10-01,C55,0.0192557592849276,0
2014-11-01,C55,-0.099908980499996,0
2014-12-01,C55,0.0394865667222959,0
2015-01-01,C55,-0.0992046880149147,0
2015-02-01,C55,-0.278330781449849,0
2015-03-01,C55,0.135724826048132,0
2015-04-01,C55,0.118271068395061,0
2015-05-01,C55,0.0197856644910201,0
2015-06-01,C55,-0.0792169132991418,0
2015-07-01,C55,-0.0211634838658759,0
2015-08-01,C55,0.048976250038355,0
2015-09-01,C55,-0.0732799689846608,0
2015-10-01,C55,-0.0144276011036943,0
2015-11-01,C55,-0.0236554905404711,0
2015-12-01,C55,0.0114723210371439,0
2010-02-01,C56,0.0013535444293939,0
2010-03-01,C56,0.208591544429178,0
2010-04-01,C56,-0.0764218918810284,0
2010-05-01,C56,0.0273500774583706,0
2010-06-01,C56,0.0380405688035124,0
2010-07-01,C56,0.007677815104417,0
2010-08-01,C56,-0.253326181193938,0
2010-09-01,C56,0.0053939200148622,0
2010-10-01,C56,0.282122734562297,0
2010-11-01,C56,-0.111425571820049,0
2010-12-01,C56,0.008607669789173,0
2011-01-01,C56,-0.0842260128701957,0
2011-02-01,C56,-0.0061393658533175,0
2011-03-01,C56,0.145789378789749,0
2011-04-01,C56,-0.0818798015291682,0
2011-05-01,C56,0.114453492358646,0
2011-06-01,C56,0.0564495814625534,0
2011-07-01,C56,0.0340283489126332,0
2011-08-01,C56,0.0354942101550639,0
2011-09-01,C56,0.03651904475268,0
2011-10-01,C56,-0.257302041751649,0
2011-11-01,C56,-0.0387581024478969,0
2011-12-01,C56,-0.0051628161851571,0
2012-01-01,C56,-0.077056490168828,0
2012-02-01,C56,0.155794244642963,0
2012-03-01,C56,0.0511710728823482,0
2012-04-01,C56,0.0637863626432544,0
2012-05-01,C56,0.0648738339982815,0
2012-06-01,C56,0.017757845102226,0
2012-07-01,C56,-0.0375892471787775,0
2012-08-01,C56,-0.0446461184775995,0
2012-09-01,C56,0.009294483038567,0
2012-10-01,C56,-0.111915309468866,0
2012-11-01,C56,-0.0669958056628097,0
2012-12-01,C56,-0.0007328002993807,0
2013-01-01,C56,0.0942046448054672,0
2013-02-01,C56,-0.0497015756608032,0
2013-03-01,C56,0.242271446085147,0
2013-04-01,C56,0.12796978255164,0
2013-05-01,C56,-0.0230493647558907,0
2013-06-01,C56,-0.084859118514343,0
2013-07-01,C56,-0.0773363928533559,0
2013-08-01,C56,0.0388710116375535,0
2013-09-01,C56,-0.0383412307743649,0
2013-10-01,C56,-0.0196504768300754,0
2013-11-01,C56,0.0608251258273249,0
2013-12-01,C56,-0.0272352708929819,0
2014-01-01,C56,-0.203014540580757,0
2014-02-01,C56,0.0250038177537979,0
2014-03-01,C56,0.020673291413364,0
2014-04-01,C56,-0.0139591172242133,0
2014-05-01,C56,0.102221906169215,0
2014-06-01,C56,-0.0388184577127353,0
2014-07-01,C56,0.064453679178194,0
2014-08-01,C56,-0.0689356943628097,0
2014-09-01,C56,0.0140857622187287,0
2014-10-01,C56,0.0727475699267597,0
2014-11-01,C56,-0.141821285246903,0
2014-12-01,C56,0.01824845180907,0
2015-01-01,C56,-0.0817858539287002,0
2015-02-01,C56,-0.0881388949810678,0
2015-03-01,C56,0.157167270876555,0
2015-04-01,C56,-0.0925118253997788,0
2015-05-01,C56,-0.0297918625274178,0
2015-06-01,C56,0.0638959553733809,0
2015-07-01,C56,-0.0227569199957767,0
2015-08-01,C56,-0.209794195352533,0
2015-09-01,C56,0.136261075742371,0
2015-10-01,C56,0.0743023571340036,0
2015-11-01,C56,-0.061386305185394,0
2015-12-01,C56,0.167365227993548,0
2010-02-01,C57,0.0447203544631103,0
2010-03-01,C57,-0.0639206824452043,0
2010-04-01,C57,0.0427567260759676,0
2010-05-01,C57,0.0117412048985326,0
2010-06-01,C57,0.330036923302701,0
2010-07-01,C57,-0.339208553011992,0
2010-08-01,C57,-0.437570693115499,0
2010-09-01,C57,0.0996218539479699,0
2010-10-01,C57,0.400231706334124,0
2010-11-01,C57,-0.095937057393447,0
2010-12-01,C57,-0.0633679435650287,0
2011-01-01,C57,0.0064681571507487,0
2011-02-01,C57,-0.0606341990006585,0
2011-03-01,C57,0.261760605703298,0
2011-04-01,C57,-0.129266435344935,0
2011-05-01,C57,0.196921770007622,0
2011-06-01,C57,0.0406342869530634,0
2011-07-01,C57,-0.198785080783193,0
2011-08-01,C57,0.200787923655056,0
2011-09-01,C57,-0.115654438965916,0
2011-10-01,C57,-0.0804252570463797,0
2011-11-01,C57,0.114660956580273,0
2011-12-01,C57,-0.0656988279020165,0
2012-01-01,C57,0.0050325119446821,0
2012-02-01,C57,0.161447160138944,0
2012-03-01,C57,0.120435472544556,0
2012-04-01,C57,0.006704900063351,0
2012-05-01,C57,0.199319044125912,0
2012-06-01,C57,-0.117216711959095,0
2012-07-01,C57,-0.0816011118361186,0
2012-08-01,C57,0.0741908196109229,0
2012-09-01,C57,-0.436555567051422,0
2012-10-01,C57,0.297463962304568,0
2012-11-01,C57,0.0603626250983327,0
2012-12-01,C57,-0.180330867295753,0
2013-01-01,C57,0.155564885894213,0
2013-02-01,C57,-0.0113339224582787,0
2013-03-01,C57,0.110632654840635,0
2013-04-01,C57,0.0908209417157915,0
2013-05-01,C57,0.136759841056952,0
2013-06-01,C57,-0.0691454678465693,0
2013-07-01,C57,0.0805777527448597,0
2013-08-01,C57,-0.322425412301241,0
2013-09-01,C57,0.0650234136580252,0
2013-10-01,C57,0.0849122609830006,0
2013-11-01,C57,0.0638348138035778,0
2013-12-01,C57,-0.186436838069013,0
2014-01-01,C57,0.0025648559453967,0
2014-02-01,C57,0.109406697695237,0
2014-03-01,C57,-0.224301212783268,0
2014-04-01,C57,0.138290302436008,0
2014-05-01,C57,0.027819162524521,0
2014-06-01,C57,-0.118213465287967,0
2014-07-01,C57,0.131697042090805,0
2014-08-01,C57,-0.201988033709761,0
2014-09-01,C57,0.118931592455941,0
2014-10-01,C57,0.0207589693701244,0
2014-11-01,C57,-0.0839810008150708,0
2014-12-01,C57,0.0086086279197066,0
2015-01-01,C57,-0.275868574143869,0
2015-02-01,C57,-0.083974300909853,0
2015-03-01,C57,0.274936008145815,0
2015-04-01,C57,-0.206156196445886,0
2015-05-01,C57,0.0228921425252042,0
2015-06-01,C57,0.101259690027642,0
2015-07-01,C57,0.0187990753128933,0
2015-08-01,C57,0.0106699907765959,0
2015-09-01,C57,-0.153050990858627,0
2015-10-01,C57,0.0828804049175145,0
2015-11-01,C57,-0.227514056575438,0
2015-12-01,C57,0.164957228888988,0
2010-02-01,C58,-0.2076841226812,0
2010-03-01,C58,0.479408314822465,0
2010-04-01,C58,0.0889691607108865,0
2010-05-01,C58,-0.0034213185374598,0
2010-06-01,C58,0.0118014168132206,0
2010-07-01,C58,-0.0906164349346801,0
2010-08-01,C58,-0.263309645765132,0
2010-09-01,C58,0.0520223677095233,0
2010-10-01,C58,0.235705240482515,0
2010-11-01,C58,-0.0752416788334638,0
2010-12-01,C58,-0.0271870665707947,0
2011-01-01,C58,-0.268046978987798,0
2011-02-01,C58,-0.0338553881605606,0
2011-03-01,C58,0.444185179922923,0
2011-04-01,C58,0.0130198021876735,0
2011-05-01,C58,0.0024335920841069,0
2011-06-01,C58,-0.0333518513871933,0
2011-07-01,C58,-0.0874993534054576,0
2011-08-01,C58,-0.105052659006053,0
2011-09-01,C58,-0.0073116643712034,0
2011-10-01,C58,0.164289487093212,0
2011-11-01,C58,-0.0015082289727343,0
2011-12-01,C58,-0.140700000811267,0
2012-01-01,C58,-0.433982560993744,0
2012-02-01,C58,0.35836251549207,0
2012-03-01,C58,0.276810795115182,0
2012-04-01,C58,-0.0789289529439596,0
2012-05-01,C58,0.0815415041910486,0
2012-06-01,C58,-0.0470061267254089,0
2012-07-01,C58,-0.000479354136031,0
2012-08-01,C58,-0.049207211218973,0
2012-09-01,C58,-0.140252759998812,0
2012-10-01,C58,0.0900459117066958,0
2012-11-01,C58,0.0169221184100792,0
2012-12-01,C58,-0.082033198970727,0
2013-01-01,C58,-0.0173632142593014,0
2013-02-01,C58,-0.245325649983944,0
2013-03-01,C58,0.461075376426633,0
2013-04-01,C58,0.0783387714312775,0
2013-05-01,C58,0.0415700473255294,0
2013-06-01,C58,-0.103093808040928,0
2013-07-01,C58,0.0553222805512288,0
2013-08-01,C58,-0.139778863937402,0
2013-09-01,C58,-0.0763483578400703,0
2013-10-01,C58,-0.590360776388371,0
2013-11-01,C58,0.717437607200573,0
2013-12-01,C58,-0.0169046214280586,0
2014-01-01,C58,-0.354452125207438,0
2014-02-01,C58,0.0543730802663909,0
2014-03-01,C58,0.22585401004127,0
2014-04-01,C58,0.185999937830912,0
2014-05-01,C58,-0.041020624968251,0
2014-06-01,C58,-0.111454606804455,0
2014-07-01,C58,0.0287246997683299,0
2014-08-01,C58,-0.096808007816759,0
2014-09-01,C58,0.0091991560278059,0
2014-10-01,C58,0.109424104938673,0
2014-11-01,C58,-0.145710715384652,0
2014-12-01,C58,0.0235727963393972,0
2015-01-01,C58,-0.252702959374855,0
2015-02-01,C58,-0.330314848405886,0
2015-03-01,C58,0.449781556939034,0
2015-04-01,C58,0.0918026393425984,0
2015-05-01,C58,-0.0590096030056673,0
2015-06-01,C58,-0.0016122750891205,0
2015-07-01,C58,-0.0155785551723451,0
2015-08-01,C58,-0.151545603956221,0
2015-09-01,C58,0.0765472049625604,0
2015-10-01,C58,0.172681424066832,0
2015-11-01,C58,-0.129813336978509,0
2015-12-01,C58,-0.0324380738584864,0
2010-02-01,C59,0.0179724189370267,0
2010-03-01,C59,0.336459026979735,0
2010-04-01,C59,0.0470084762418654,0
2010-05-01,C59,0.0513997075466097,0
2010-06-01,C59,-0.012457559179909,0
2010-07-01,C59,-0.0987377044743987,0
2010-08-01,C59,-0.355754590378942,0
2010-09-01,C59,0.100038098900909,0
2010-10-01,C59,0.278846313833575,0
2010-11-01,C59,0.0386969848585901,0
2010-12-01,C59,-0.0716807239819941,0
2011-01-01,C59,-0.22115622390992,0
2011-02-01,C59,0.100827453180609,0
2011-03-01,C59,0.305430840803968,0
2011-04-01,C59,-0.0666451928547449,0
2011-05-01,C59,0.0233551012782458,0
2011-06-01,C59,-0.0608525003882505,0
2011-07-01,C59,-0.0349447520573616,0
2011-08-01,C59,-0.0927175722980973,0
2011-09-01,C59,0.0654852630101139,0
2011-10-01,C59,0.0591452756654505,0
